"freeconcentration","PrQTc10","safemin","safemax","InVitroconcentration","InVivoconcentration","Chemical.num","Chemical.name","InVitroModel","CmaxFreeInVivo.x","CmaxInVivo.x","CmaxInVivo.y"
0.004406861536,0.985125,NA,NA,0.007153996,0.0616,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.0049445799689455,0.9875,NA,NA,0.00802691553400244,0.069116336785001,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.00554790997392868,0.99025,NA,NA,0.00900634736027383,0.0775498053665207,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.0062248573735539,0.991,NA,NA,0.010105287944081,0.0870123127487616,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.00698440484852513,0.9925,NA,NA,0.011338319559294,0.0976294206556046,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.0078366311323613,0.993625,NA,NA,0.0127218037863008,0.109542011658398,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.00879284475006668,0.994375,NA,NA,0.0142740986202381,0.122908158602083,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.00986573407538694,0.995,NA,NA,0.0160158020704333,0.13790522213581,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.0110695356978199,0.99525,NA,NA,0.0179700254834738,0.15473220418099,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.0124202233335083,0.99525,NA,NA,0.0201627002167342,0.17361238856589,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.0139357197867481,0.99575,NA,NA,0.0226229217317339,0.194796303866372,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.0156361347747124,0.99725,NA,NA,0.0253833356732344,0.218565047767883,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.01754403177118,0.999375,NA,NA,0.0284805710571104,0.245234017060954,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.0196847274101239,0.999625,NA,NA,0.0319557263151362,0.275157092764994,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.0220866274220627,0.99975,NA,NA,0.0358549146462057,0.3087313359144,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.0247816035608462,1,NA,NA,0.0402298759104646,0.346402256317255,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.0278054165224647,1,NA,NA,0.0451386631858193,0.388669724199799,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.0311981904677581,1,NA,NA,0.0506464130970099,0.436094603180629,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.0350049454456522,1,NA,NA,0.0568262101390458,0.489306192590158,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.0392761947818552,1,NA,NA,0.0637600564640507,0.549010577890388,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.04406861536,1,NA,NA,0.07153996,0.616,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.049445799689455,1,NA,NA,0.0802691553400244,0.69116336785001,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.0554790997392868,1,NA,NA,0.0900634736027383,0.775498053665207,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.062248573735539,1,NA,NA,0.10105287944081,0.870123127487617,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.0698440484852513,1,NA,NA,0.11338319559294,0.976294206556046,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.078366311323613,1,NA,NA,0.127218037863008,1.09542011658398,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.0879284475006668,1,NA,NA,0.142740986202381,1.22908158602083,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.0986573407538694,1,NA,NA,0.160158020704333,1.3790522213581,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.110695356978199,1,NA,NA,0.179700254834738,1.5473220418099,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.124202233335083,1,NA,NA,0.201627002167342,1.7361238856589,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.139357197867481,1,NA,NA,0.226229217317339,1.94796303866372,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.156361347747124,1,NA,NA,0.253833356732344,2.18565047767883,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.1754403177118,1,NA,NA,0.284805710571104,2.45234017060954,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.196847274101239,1,NA,NA,0.319557263151362,2.75157092764993,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.220866274220627,1,NA,NA,0.358549146462057,3.087313359144,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.247816035608462,1,NA,NA,0.402298759104646,3.46402256317255,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.278054165224647,1,NA,NA,0.451386631858193,3.88669724199799,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.311981904677581,1,NA,NA,0.506464130970099,4.36094603180629,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.350049454456522,1,NA,NA,0.568262101390458,4.89306192590158,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.392761947818552,1,NA,NA,0.637600564640507,5.49010577890388,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.4406861536,1,NA,NA,0.7153996,6.16,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.494457996894549,1,NA,NA,0.802691553400243,6.91163367850009,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.554790997392868,1,NA,NA,0.900634736027384,7.75498053665208,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.62248573735539,1,NA,NA,1.0105287944081,8.70123127487617,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.698440484852513,1,NA,NA,1.1338319559294,9.76294206556046,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.78366311323613,1,NA,NA,1.27218037863008,10.9542011658398,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.879284475006667,1,NA,NA,1.42740986202381,12.2908158602083,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
0.986573407538695,1,NA,NA,1.60158020704334,13.790522213581,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
1.10695356978199,1,NA,NA,1.79700254834738,15.473220418099,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
1.24202233335083,1,NA,NA,2.01627002167342,17.361238856589,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
1.39357197867481,1,NA,NA,2.26229217317339,19.4796303866372,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
1.56361347747124,1,NA,NA,2.53833356732344,21.8565047767882,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
1.754403177118,1,NA,NA,2.84805710571104,24.5234017060955,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
1.96847274101239,1,NA,NA,3.19557263151362,27.5157092764993,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
2.20866274220627,1,NA,NA,3.58549146462057,30.87313359144,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
2.47816035608462,1,NA,NA,4.02298759104646,34.6402256317255,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
2.78054165224647,1,NA,NA,4.51386631858193,38.86697241998,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
3.11981904677581,1,NA,NA,5.06464130970099,43.6094603180629,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
3.50049454456522,1,NA,NA,5.68262101390458,48.9306192590158,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
3.92761947818552,1,NA,NA,6.37600564640507,54.9010577890387,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
4.406861536,1,NA,NA,7.153996,61.6,17,"Cisapride","Population median",0.035481339,0.49596531784474,1
4.406861536e-05,0.716125,NA,NA,7.153996e-05,0.000616,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
4.94457996894549e-05,0.7315,NA,NA,8.02691553400243e-05,0.000691163367850009,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
5.54790997392868e-05,0.744625,NA,NA,9.00634736027383e-05,0.000775498053665207,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
6.2248573735539e-05,0.75975,NA,NA,0.00010105287944081,0.000870123127487616,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
6.98440484852513e-05,0.774,NA,NA,0.00011338319559294,0.000976294206556046,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
7.8366311323613e-05,0.78825,NA,NA,0.000127218037863008,0.00109542011658398,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
8.79284475006667e-05,0.80075,NA,NA,0.000142740986202381,0.00122908158602083,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
9.86573407538694e-05,0.811,NA,NA,0.000160158020704333,0.0013790522213581,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.000110695356978199,0.823125,NA,NA,0.000179700254834738,0.0015473220418099,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.000124202233335083,0.834375,NA,NA,0.000201627002167342,0.0017361238856589,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.000139357197867481,0.84525,NA,NA,0.000226229217317339,0.00194796303866372,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.000156361347747124,0.855125,NA,NA,0.000253833356732344,0.00218565047767882,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.0001754403177118,0.864125,NA,NA,0.000284805710571104,0.00245234017060954,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.000196847274101239,0.8735,NA,NA,0.000319557263151362,0.00275157092764993,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.000220866274220627,0.8815,NA,NA,0.000358549146462057,0.003087313359144,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.000247816035608462,0.891625,NA,NA,0.000402298759104646,0.00346402256317255,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.000278054165224646,0.899375,NA,NA,0.000451386631858192,0.00388669724199799,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.000311981904677581,0.907375,NA,NA,0.000506464130970099,0.00436094603180629,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.000350049454456522,0.91575,NA,NA,0.000568262101390457,0.00489306192590157,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.000392761947818552,0.92125,NA,NA,0.000637600564640507,0.00549010577890387,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.0004406861536,0.927625,NA,NA,0.0007153996,0.00616,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.00049445799689455,0.933,NA,NA,0.000802691553400243,0.0069116336785001,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.000554790997392868,0.940375,NA,NA,0.000900634736027383,0.00775498053665207,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.00062248573735539,0.94575,NA,NA,0.0010105287944081,0.00870123127487617,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.000698440484852513,0.9505,NA,NA,0.0011338319559294,0.00976294206556046,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.00078366311323613,0.95525,NA,NA,0.00127218037863008,0.0109542011658398,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.000879284475006667,0.958375,NA,NA,0.00142740986202381,0.0122908158602083,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.000986573407538694,0.963,NA,NA,0.00160158020704333,0.013790522213581,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.00110695356978199,0.9665,NA,NA,0.00179700254834738,0.015473220418099,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.00124202233335083,0.970125,NA,NA,0.00201627002167342,0.017361238856589,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.00139357197867481,0.973625,NA,NA,0.00226229217317339,0.0194796303866372,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.00156361347747124,0.975375,NA,NA,0.00253833356732344,0.0218565047767883,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.001754403177118,0.977375,NA,NA,0.00284805710571104,0.0245234017060954,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.00196847274101239,0.981,NA,NA,0.00319557263151362,0.0275157092764993,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.00220866274220627,0.982625,NA,NA,0.00358549146462057,0.03087313359144,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.00247816035608462,0.984625,NA,NA,0.00402298759104646,0.0346402256317255,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.00278054165224647,0.985875,NA,NA,0.00451386631858192,0.0388669724199799,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.00311981904677581,0.9875,NA,NA,0.00506464130970099,0.0436094603180629,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.00350049454456522,0.989125,NA,NA,0.00568262101390457,0.0489306192590158,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.00392761947818552,0.989875,NA,NA,0.00637600564640507,0.0549010577890387,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.004406861536,0.9915,NA,NA,0.007153996,0.0616,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.0049445799689455,0.99275,NA,NA,0.00802691553400244,0.069116336785001,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.00554790997392868,0.993,NA,NA,0.00900634736027383,0.0775498053665207,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.0062248573735539,0.995875,NA,NA,0.010105287944081,0.0870123127487616,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.00698440484852513,0.99675,NA,NA,0.011338319559294,0.0976294206556046,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.0078366311323613,0.998125,NA,NA,0.0127218037863008,0.109542011658398,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.00879284475006668,0.999,NA,NA,0.0142740986202381,0.122908158602083,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.00986573407538694,0.999125,NA,NA,0.0160158020704333,0.13790522213581,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.0110695356978199,0.999125,NA,NA,0.0179700254834738,0.15473220418099,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.0124202233335083,0.99925,NA,NA,0.0201627002167342,0.17361238856589,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.0139357197867481,0.999625,NA,NA,0.0226229217317339,0.194796303866372,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.0156361347747124,0.99975,NA,NA,0.0253833356732344,0.218565047767883,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.01754403177118,0.99975,NA,NA,0.0284805710571104,0.245234017060954,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.0196847274101239,0.999875,NA,NA,0.0319557263151362,0.275157092764994,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.0220866274220627,1,NA,NA,0.0358549146462057,0.3087313359144,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.0247816035608462,1,NA,NA,0.0402298759104646,0.346402256317255,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.0278054165224647,1,NA,NA,0.0451386631858193,0.388669724199799,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.0311981904677581,1,NA,NA,0.0506464130970099,0.436094603180629,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.0350049454456522,1,NA,NA,0.0568262101390458,0.489306192590158,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.0392761947818552,1,NA,NA,0.0637600564640507,0.549010577890388,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.04406861536,1,NA,NA,0.07153996,0.616,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.049445799689455,1,NA,NA,0.0802691553400244,0.69116336785001,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.0554790997392868,1,NA,NA,0.0900634736027383,0.775498053665207,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.062248573735539,1,NA,NA,0.10105287944081,0.870123127487617,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.0698440484852513,1,NA,NA,0.11338319559294,0.976294206556046,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.078366311323613,1,NA,NA,0.127218037863008,1.09542011658398,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.0879284475006668,1,NA,NA,0.142740986202381,1.22908158602083,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.0986573407538694,1,NA,NA,0.160158020704333,1.3790522213581,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.110695356978199,1,NA,NA,0.179700254834738,1.5473220418099,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.124202233335083,1,NA,NA,0.201627002167342,1.7361238856589,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.139357197867481,1,NA,NA,0.226229217317339,1.94796303866372,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.156361347747124,1,NA,NA,0.253833356732344,2.18565047767883,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.1754403177118,1,NA,NA,0.284805710571104,2.45234017060954,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.196847274101239,1,NA,NA,0.319557263151362,2.75157092764993,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.220866274220627,1,NA,NA,0.358549146462057,3.087313359144,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.247816035608462,1,NA,NA,0.402298759104646,3.46402256317255,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.278054165224647,1,NA,NA,0.451386631858193,3.88669724199799,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.311981904677581,1,NA,NA,0.506464130970099,4.36094603180629,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.350049454456522,1,NA,NA,0.568262101390458,4.89306192590158,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.392761947818552,1,NA,NA,0.637600564640507,5.49010577890388,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.4406861536,1,NA,NA,0.7153996,6.16,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.494457996894549,1,NA,NA,0.802691553400243,6.91163367850009,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.554790997392868,1,NA,NA,0.900634736027384,7.75498053665208,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.62248573735539,1,NA,NA,1.0105287944081,8.70123127487617,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.698440484852513,1,NA,NA,1.1338319559294,9.76294206556046,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.78366311323613,1,NA,NA,1.27218037863008,10.9542011658398,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.879284475006667,1,NA,NA,1.42740986202381,12.2908158602083,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
0.986573407538695,1,NA,NA,1.60158020704334,13.790522213581,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
1.10695356978199,1,NA,NA,1.79700254834738,15.473220418099,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
1.24202233335083,1,NA,NA,2.01627002167342,17.361238856589,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
1.39357197867481,1,NA,NA,2.26229217317339,19.4796303866372,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
1.56361347747124,1,NA,NA,2.53833356732344,21.8565047767882,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
1.754403177118,1,NA,NA,2.84805710571104,24.5234017060955,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
1.96847274101239,1,NA,NA,3.19557263151362,27.5157092764993,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
2.20866274220627,1,NA,NA,3.58549146462057,30.87313359144,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
2.47816035608462,1,NA,NA,4.02298759104646,34.6402256317255,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
2.78054165224647,1,NA,NA,4.51386631858193,38.86697241998,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
3.11981904677581,1,NA,NA,5.06464130970099,43.6094603180629,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
3.50049454456522,1,NA,NA,5.68262101390458,48.9306192590158,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
3.92761947818552,1,NA,NA,6.37600564640507,54.9010577890387,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
4.406861536,1,NA,NA,7.153996,61.6,17,"Cisapride","Standard donor (1434)",0.035481339,0.49596531784474,1
4.406861536e-05,0.345375,NA,NA,7.153996e-05,0.000616,17,"Cisapride","Random individual donor",0.035481339,0.49596531784474,1
4.94457996894549e-05,0.35775,NA,NA,8.02691553400243e-05,0.000691163367850009,17,"Cisapride","Random individual donor",0.035481339,0.49596531784474,1
5.54790997392868e-05,0.371625,NA,NA,9.00634736027383e-05,0.000775498053665207,17,"Cisapride","Random individual donor",0.035481339,0.49596531784474,1
6.2248573735539e-05,0.385875,NA,NA,0.00010105287944081,0.000870123127487616,17,"Cisapride","Random individual donor",0.035481339,0.49596531784474,1
