"Cell.line"	"Timepoint"	"Plate"	"Well"	"Chemical.Number"	"Chemical.Concentration"	"Solvent"	"baseline"	"height"	"amplitude"	"notch.amp"	"notch.frac"	"n.peaks"	"n.peaks.expected"	"BPM"	"peak.max.avg"	"peak.max.sd"	"peak.max.cv"	"peak.amp.avg"	"peak.amp.sd"	"peak.amp.cv"	"peak.spacing.avg"	"peak.spacing.sd"	"peak.spacing.cv"	"peak.freq.avg"	"peak.freq.sd"	"peak.freq.cv"	"peak.width.avg"	"peak.width.sd"	"peak.width.cv"	"rise.times.avg"	"rise.times.sd"	"rise.times.cv"	"decay.times.avg"	"decay.times.sd"	"decay.times.cv"	"decay.rise.ratio.avg"	"decay.rise.ratio.sd"	"decay.rise.ratio.cv"
1434	"90min"	1	"F4"	NA	0	"DMSO"	968.346379647749	2054.60469667319	1086.25831702544	0	0	38	37.7333355912303	25.3685674547983	2076.81578947368	17.128852319765	0.00824765123925886	1108.46940982593	17.128852319765	0.0154527063786585	2.38513513513514	0.0902272323273492	0.0378289812590586	0.419842398789767	0.0157495875514755	0.0375130944298982	1.28289473684211	0.0557822937487768	0.0434815828195593	0.381578947368421	0.0498932003052506	0.130754593903415	0.901315789473684	0.059259897229325	0.0657482071449445	2.41447368421053	0.459095125353774	0.190142940201018
1434	"90min"	1	"K4"	NA	0	"DMSO"	953.011741682975	2045.46966731898	1092.45792563601	0	0	34	35.0358423607227	22.6981919332406	2065.44117647059	19.1852076484298	0.00928867298037185	1112.42943478761	19.1852076484298	0.0172462243882396	2.56818181818182	0.0888891354952387	0.0346116987769071	0.389828565905121	0.0133610819782068	0.0342742506496016	1.38970588235294	0.0511673009999756	0.036818798603157	0.411764705882353	0.05781216125786	0.140400963054803	0.977941176470588	0.06506544079965	0.0665330823214467	2.42892156862745	0.412928867426785	0.170005023118192
1434	"90min"	1	"F5"	NA	0	"DMSO"	889.442270058708	1935.76320939335	1046.32093933464	0	0	35	35.8757997936017	23.36578581363	1968.71428571429	16.6089476745862	0.00843644392439616	1079.27201565558	16.6089476745862	0.0153890283762222	2.50735294117647	0.0750074268455893	0.029914985486804	0.399174406604747	0.011975447698636	0.0300005398655075	1.32857142857143	0.0683693626407264	0.0514608105897941	0.407142857142857	0.055429946703895	0.136143728746409	0.921428571428571	0.0612801117887389	0.0665055476777011	2.3047619047619	0.348867716295718	0.151368224012605
1434	"90min"	1	"K5"	NA	0	"DMSO"	952.436399217221	1996.12133072407	1043.68493150685	0	0	36	36.468290965509	24.0333796940195	2017.77777777778	16.5410504263287	0.00819765714961225	1065.34137856056	16.5410504263287	0.0155265258246875	2.46785714285714	0.092667064666739	0.0375496065219782	0.405766797947249	0.0152854877406107	0.0376706221848094	1.31597222222222	0.0632886747310002	0.048092713252053	0.399305555555556	0.0583970740188946	0.146246585369058	0.916666666666667	0.0597614304667197	0.065194287781876	2.35185185185185	0.437847871272004	0.186171535816442
1434	"90min"	1	"F12"	NA	0	"DMSO"	986.283757338552	2145.71624266145	1159.4324853229	0	0	36	36.294955245256	24.0333796940195	2162.55555555556	13.9436507710641	0.00644776534653327	1176.271798217	13.9436507710641	0.0118541061616881	2.47857142857143	0.0772083833128341	0.0311503563798178	0.403838166845686	0.0125648631974313	0.0311136099283865	1.26388888888889	0.0398409536444798	0.0315225127736543	0.385416666666667	0.0460492748508129	0.11947919961292	0.878472222222222	0.0471141386792974	0.0536319048997535	2.31944444444444	0.380319414627832	0.163970047025173
1434	"90min"	1	"K12"	NA	0	"DMSO"	948.432485322896	2072.98825831703	1124.55577299413	0	0	35	35.9765000737137	23.36578581363	2087.68571428571	13.7536549764084	0.00658799113405541	1139.25322896282	13.7536549764084	0.0120725178799184	2.5	0.0688102353203975	0.027524094128159	0.400294854784019	0.0110469651683662	0.0275970701005553	1.31785714285714	0.0631790838700235	0.0479407682482563	0.385714285714286	0.0355035801248363	0.0920463188421682	0.932142857142857	0.0631790838700235	0.0677783275233968	2.43571428571429	0.267435865414827	0.109797716006087
1434	"90min"	1	"F13"	NA	0	"DMSO"	940.362035225049	2119.52446183953	1179.16242661448	0	0	35	35.5676762092397	23.36578581363	2135.6	14.9414543744419	0.00699637309160981	1195.23796477495	14.9414543744419	0.0125008197654224	2.52941176470588	0.0817587425209661	0.0323232237873587	0.395746049616019	0.0126754270380202	0.0320291941014162	1.36785714285714	0.0739065956051933	0.0540309315129351	0.414285714285714	0.0588760269942007	0.142114547917036	0.953571428571429	0.0683693626407264	0.0716982080127468	2.35	0.384970926667307	0.163817415603109
1434	"90min"	1	"K13"	NA	0	"DMSO"	919.035225048924	1994.45596868885	1075.42074363992	0	0	34	34.671966417421	22.6981919332406	2010.91176470588	18.2214785799597	0.00906130189288775	1091.87653965696	18.2214785799597	0.0166882224483772	2.59469696969697	0.0828584956599521	0.0319337851886531	0.385779876688968	0.0122271006905382	0.0316945010078798	1.375	0.0615457454896664	0.0447605421743028	0.408088235294118	0.0559763844399874	0.137167356465555	0.966911764705882	0.0559763844399874	0.0578919261128387	2.41421568627451	0.359154739846061	0.148766633357556
1434	"90min"	1	"F20"	NA	0	"DMSO"	966.287671232877	1896.94324853229	930.655577299413	0	0	37	37.3340399610136	24.7009735744089	1913.81081081081	15.9649578727875	0.00834197287558625	947.523139577934	15.9649578727875	0.0168491482750479	2.40972222222222	0.0768295371441074	0.0318831508609552	0.415399610136452	0.0133661236277536	0.0321765435055729	1.26351351351351	0.0573108587837814	0.045358326737966	0.385135135135135	0.0541536713447954	0.140609532614557	0.878378378378378	0.0624060855968352	0.0710469282179354	2.33783783783784	0.455142913532008	0.194685408100397
1434	"90min"	1	"K20"	NA	0	"DMSO"	891.831702544031	1833.73385518591	941.902152641879	0	0	36	36.8475701157656	24.0333796940195	1850.25	17.185334279138	0.00928811472997593	958.418297455969	17.185334279138	0.0179309330015452	2.44285714285714	0.0975002693381326	0.0399123909571303	0.409986871941759	0.0162720084451502	0.0396890963071173	1.32986111111111	0.0741184969309388	0.0557340133579905	0.392361111111111	0.0530563865969985	0.13522335699058	0.9375	0.0761811750275055	0.0812599200293392	2.43981481481481	0.435803905548941	0.178621714608295
1434	"90min"	1	"F21"	NA	0	"DMSO"	953.050880626223	2194.06457925636	1241.01369863014	0	0	35	35.2099252141048	23.36578581363	2210.45714285714	13.7933122267595	0.00624002698777995	1257.40626223092	13.7933122267595	0.0109696544713298	2.55514705882353	0.0825216711125542	0.0322962511404529	0.391765510031764	0.0127273095324826	0.0324870597502334	1.45357142857143	0.0683693626407264	0.0470354337577479	0.464285714285714	0.0648203723552164	0.139613109688158	0.989285714285714	0.0765251098462118	0.0773539016496004	2.18666666666667	0.432196850575127	0.197650998738625
1434	"90min"	1	"K21"	NA	0	"DMSO"	890.003913894325	1878.97064579256	988.966731898239	0	0	37	37.9939408706953	24.7009735744089	1900.75675675676	18.1848615389062	0.00956716922050291	1010.75284286243	18.1848615389062	0.0179914028115983	2.36805555555556	0.078742598543589	0.0332520064230992	0.4227420402859	0.0140752542604999	0.0332951372685358	1.26689189189189	0.0523921027678068	0.0413548331180555	0.381756756756757	0.0410997468263393	0.107659513810588	0.885135135135135	0.0541536713447954	0.0611812470154941	2.35135135135135	0.361183291469447	0.153606687176661
1434	"90min"	2	"F4"	NA	0	"DMSO"	839.667318982388	1689.10567514677	849.438356164384	0	0	37	37.7720272904483	24.7009735744089	1706.86486486486	13.8887687682493	0.00813700548540433	867.197545882477	13.8887687682493	0.0160156919656822	2.38194444444444	0.078742598543589	0.0330581171728187	0.420272904483431	0.0139456913465182	0.033182465959016	1.18918918918919	0.0633389637136915	0.0532623103956042	0.331081081081081	0.0604971892728076	0.182726204334194	0.858108108108108	0.0523921027678068	0.0610553638553969	2.7027027027027	0.639655500374349	0.236672535138509
1434	"90min"	2	"K4"	NA	0	"DMSO"	841.917808219178	1651.45596868885	809.538160469667	0	0	37	37.9059017369131	24.7009735744089	1689.43243243243	16.5672711837066	0.00980641241736619	847.514624213254	16.5672711837066	0.0195480652609221	2.37847222222222	0.135244854375021	0.0568620701605928	0.421762467170104	0.0240027273092442	0.0569105341930852	1.19256756756757	0.0631534905081529	0.0529559013892727	0.347972972972973	0.0599126616586763	0.172176192727847	0.844594594594595	0.0684995780438989	0.0811035004039763	2.53153153153153	0.654799278732622	0.258657366332103
1434	"90min"	2	"F5"	NA	0	"DMSO"	843.58904109589	1741.61252446184	898.023483365949	0	0	36	36.5609655090106	24.0333796940195	1756.97222222222	13.2287265581085	0.00752927473228736	913.383181126332	13.2287265581085	0.0144832167172113	2.46071428571429	0.0788906806650717	0.0320600734197679	0.406797947249075	0.0132385971434324	0.0325434216985531	1.23611111111111	0.0580776710364308	0.046984183310371	0.340277777777778	0.0567820953224372	0.166869831151652	0.895833333333333	0.0633865691046387	0.0707571003958758	2.74074074074074	0.688274175302261	0.251127063961636
1434	"90min"	2	"K5"	NA	0	"DMSO"	836.172211350294	1763.54794520548	927.375733855186	0	0	36	36.6690858097625	24.0333796940195	1781.19444444444	15.4657583887659	0.00868280183390628	945.022233094151	15.4657583887659	0.0163654968604586	2.45357142857143	0.0807007127726689	0.0328911201984677	0.408000954767872	0.0135279344712792	0.0331566245450964	1.28125	0.054894379103355	0.042844393446521	0.371527777777778	0.0471141386792974	0.126811887286333	0.909722222222222	0.0567820953224372	0.0624169597437478	2.50462962962963	0.499580953147531	0.199463005323229
1434	"90min"	2	"F12"	NA	0	"DMSO"	978.027397260274	2104.16634050881	1126.13894324853	0	0	35	35.6134490638361	23.36578581363	2115.28571428571	11.346342838039	0.00536397648857116	1137.25831702544	11.346342838039	0.00997692667371823	2.52573529411765	0.0739792390301943	0.0292901790629008	0.39625534424296	0.0116527986154869	0.0294072970492028	1.31785714285714	0.0631790838700235	0.0479407682482563	0.417857142857143	0.0601992489972419	0.144066578796818	0.9	0.0664211164155071	0.0738012404616746	2.2047619047619	0.391569062276647	0.177601518527205
1434	"90min"	2	"K12"	NA	0	"DMSO"	962.549902152642	2167.6927592955	1205.14285714286	0	0	34	35.1765774629411	22.6981919332406	2181.32352941176	11.7878226540507	0.00540397721617642	1218.77362725912	11.7878226540507	0.009671872110131	2.55681818181818	0.0705095093522208	0.0275770525466464	0.391394464121737	0.0105992985642774	0.0270808596847724	1.30882352941176	0.0633300496381124	0.0483870042178836	0.404411764705882	0.0538201931502558	0.133082659426087	0.904411764705882	0.0619966360998767	0.0685491260941726	2.27696078431373	0.34677481573249	0.15229722800738
1434	"90min"	2	"F13"	NA	0	"DMSO"	971.874755381605	2230.45596868885	1258.58121330724	0	0	35	35.3609756342728	23.36578581363	2247.8	15.5993966700827	0.00693985081861497	1275.9252446184	15.5993966700827	0.0122259487661036	2.54411764705882	0.0807302897253837	0.0317321370018849	0.393446182300671	0.0124341858187212	0.0316032697178875	1.33571428571429	0.0588760269942007	0.0440783089796155	0.410714285714286	0.0572936560642632	0.139497597373858	0.925	0.0621312652184636	0.0671689353713119	2.3	0.380380786165206	0.165382950506611
1434	"90min"	2	"K13"	NA	0	"DMSO"	1017.25048923679	2534.71232876712	1517.46183953033	0	0	35	35.1085022047096	23.36578581363	2552.28571428571	18.7829262716897	0.00735925690707645	1535.03522504892	18.7829262716897	0.0122361532590179	2.5625	0.0828584956599521	0.0323350226965667	0.390637020358383	0.0125367137093297	0.0320929995263329	1.46071428571429	0.0588760269942007	0.0403063265485971	0.467857142857143	0.055429946703895	0.118476221962524	0.992857142857143	0.0520079987383971	0.0523821570027021	2.16190476190476	0.361518480271707	0.167222204530966
1434	"90min"	2	"F20"	NA	0	"DMSO"	956.19373776908	2085.64970645793	1129.45596868885	0	0	35	35.9420499778859	23.36578581363	2098.91428571429	14.7216755531576	0.00701394795078428	1142.72054794521	14.7216755531576	0.0128830058929364	2.50367647058824	0.089639926368148	0.0358033186081296	0.399911543564794	0.0143661496700008	0.0359233182966952	1.30714285714286	0.0700764888226735	0.0536104286075098	0.410714285714286	0.0648203723552164	0.157823515299657	0.896428571428571	0.0772083833128341	0.0861288738151137	2.25238095238095	0.498971865441664	0.221530849350422
1434	"90min"	2	"K20"	NA	0	"DMSO"	913.542074363992	1953.94911937378	1040.40704500978	0	0	36	36.8801778255162	24.0333796940195	1980.72222222222	15.6727445150784	0.00791264132811857	1067.18014785823	15.6727445150784	0.0146861282479183	2.43928571428571	0.0765251098462118	0.0313719337583299	0.410349683733142	0.0129256639465129	0.0314991444100118	1.28125	0.0625	0.0487804878048781	0.385416666666667	0.0460492748508129	0.11947919961292	0.895833333333333	0.0559016994374947	0.0624018970465058	2.36111111111111	0.373741273720925	0.158290421811215
1434	"90min"	2	"F21"	NA	0	"DMSO"	955.545988258317	2092.81996086106	1137.27397260274	0	0	36	36.8312662608903	24.0333796940195	2122.5	18.7761246572038	0.00884623069832924	1166.95401174168	18.7761246572038	0.016089858270576	2.44285714285714	0.0821519907234872	0.0336294698868076	0.409805466046068	0.0137490044707026	0.0335500758527145	1.29513888888889	0.0678284191504154	0.0523715407917417	0.402777777777778	0.052704627669473	0.130852868696623	0.892361111111111	0.0608920134466524	0.0682369644849646	2.25231481481481	0.326407885296563	0.144921075486244
1434	"90min"	2	"K21"	NA	0	"DMSO"	961.275929549902	2083.17808219178	1121.90215264188	0	0	36	36.4193794008832	24.0333796940195	2107.58333333333	15.424238809651	0.00731844789513311	1146.30740378343	15.424238809651	0.0134555868336388	2.47142857142857	0.0962806210158268	0.0389574767116062	0.405222580260174	0.0158263572849522	0.0390559609851724	1.31944444444444	0.0697216688778396	0.0528416858863627	0.402777777777778	0.052704627669473	0.130852868696623	0.916666666666667	0.0668153104781061	0.0728894296124794	2.31481481481481	0.349098107322505	0.150810382363322
1064	"90min"	1	"F4"	NA	0	"DMSO"	807.481409001957	1794.81213307241	987.33072407045	0	0	30	30.3397028758348	20.0278164116829	1817.36666666667	13.327398104277	0.00733335674562662	1009.88525766471	13.327398104277	0.0131969429230957	2.96551724137931	0.0996453069247028	0.0336013244280975	0.337576666212348	0.0113317366814566	0.0335678908397316	1.40833333333333	0.0651038074702735	0.0462275556001942	0.504166666666667	0.0517301241746667	0.102605204974546	0.904166666666667	0.0848638192405453	0.0938586019250271	1.82388888888889	0.345737130597537	0.189560412755275
1064	"90min"	1	"K4"	NA	0	"DMSO"	795.653620352251	1795.83757338552	1000.18395303327	0	0	30	31.0131792237852	20.0278164116829	1819.3	16.1803414140698	0.00889371814108162	1023.64637964775	16.1803414140698	0.0158065731836395	2.9051724137931	0.140372481268719	0.0483181241162357	0.34507014435366	0.0184591647007562	0.0534939489921143	1.425	0.062284109890305	0.0437081472914421	0.495833333333333	0.0695066770959419	0.140181533638875	0.929166666666667	0.0630008666242164	0.0678036232726992	1.92277777777778	0.384879025959124	0.200168230779088
1064	"90min"	1	"F5"	NA	0	"DMSO"	841.835616438356	1931.56164383562	1089.72602739726	0	0	30	30.1663245300427	20.0278164116829	1949.06666666667	14.7833394886535	0.00758483008379403	1107.23105022831	14.7833394886535	0.0133516301639167	2.98275862068966	0.104176928886943	0.0349263692222123	0.335647560834967	0.0114976336839823	0.0342550789148607	1.46666666666667	0.0924599944555084	0.0630409053105739	0.508333333333333	0.0729115351232093	0.143432528111231	0.958333333333333	0.0947622554473629	0.0988823535102917	1.93777777777778	0.430025690521277	0.221916927447907
1064	"90min"	1	"K5"	NA	0	"DMSO"	782.923679060665	1716.62230919765	933.698630136986	0	0	29	29.9020809444179	19.3602225312935	1737.44827586207	14.0803465026777	0.00810403779973908	954.524596801404	14.0803465026777	0.0147511615204686	3.00892857142857	0.101656257598806	0.0337848689942618	0.332707437490046	0.0111574872992006	0.0335354309581204	1.46551724137931	0.065945659821258	0.0449982149368584	0.487068965517241	0.0696357518163944	0.142968977180562	0.978448275862069	0.08230066229854	0.0841134522170101	2.06724137931035	0.451968418763894	0.218633597066771
1064	"90min"	1	"F12"	NA	0	"DMSO"	694.960861056751	1391.7553816047	696.794520547945	0	0	31	31.2051368028107	20.6954102920723	1404.90322580645	7.599801921584	0.00540948428474247	709.9423647497	7.599801921584	0.0107048153468957	2.88333333333333	0.0981144065956126	0.0340281178944321	0.34720597277119	0.0117191093005599	0.0337526143546003	1.29032258064516	0.0593988704139364	0.0460341245708007	0.423387096774194	0.0618922059817738	0.146183496033142	0.866935483870968	0.090918254670105	0.104873149572958	2.11021505376344	0.465667132334032	0.220672832137911
1064	"90min"	1	"K12"	NA	0	"DMSO"	661.986301369863	1366.57534246575	704.58904109589	0	0	30	30.8015928399437	20.0278164116829	1383.86666666667	12.0250695985751	0.00868947123897419	721.880365296804	12.0250695985751	0.0166579812620765	2.92241379310345	0.11770590385769	0.0402769464527787	0.342715914769888	0.0137191290225397	0.0400306155369273	1.3125	0.063568453464451	0.0484331074014865	0.433333333333333	0.0634270329256156	0.14637007598219	0.879166666666667	0.0695066770959419	0.0790597275024932	2.08333333333333	0.409419737033765	0.196521473776207
1064	"90min"	1	"F13"	NA	0	"DMSO"	668.94324853229	1392.94129158513	723.998043052837	0	0	31	31.0309916556873	20.6954102920723	1408.32258064516	9.86031472376074	0.00700146036090941	739.379332112872	9.86031472376074	0.0133359350140119	2.9	0.105862630572474	0.0365043553698187	0.345268335529205	0.0125016244634434	0.0362084303047418	1.27016129032258	0.0467347813191229	0.036794367514738	0.407258064516129	0.0556003403718212	0.136523608041699	0.862903225806452	0.0746857214549562	0.0865516772001362	2.16935483870968	0.400511172780614	0.1846222506498
1064	"90min"	1	"K13"	NA	0	"DMSO"	735.59686888454	1637.53033268102	901.933463796478	0	0	29	29.8099795313382	19.3602225312935	1651.93103448276	10.1977975019916	0.00617325862225516	916.334165598219	10.1977975019916	0.0111289067731465	3.01785714285714	0.0944911182523068	0.0313106664031312	0.331682665160926	0.0106668430830247	0.0321597846479235	1.39224137931034	0.0551392102982557	0.0396046340222766	0.478448275862069	0.0585250777792225	0.122322685088105	0.913793103448276	0.0588529519288448	0.0644051172051509	1.95057471264368	0.365840051967286	0.187555006017406
1064	"90min"	1	"F20"	NA	0	"DMSO"	690.92759295499	1378.83170254403	687.904109589041	0	0	31	31.6325491247883	20.6954102920723	1396.58064516129	11.286493974506	0.00808151968424457	705.6530522063	11.286493974506	0.0159943954599467	2.84583333333333	0.116907591958227	0.0410802665739011	0.351961603613778	0.0143908099353703	0.0408874427994764	1.28225806451613	0.0642889144108767	0.0501372665845831	0.407258064516129	0.0642889144108767	0.15785792845443	0.875	0.0853912563829966	0.0975900072948533	2.2258064516129	0.569353738732645	0.255796607256696
1064	"90min"	1	"K20"	NA	0	"DMSO"	622.780821917808	1223.38356164384	600.602739726027	0	0	32	32.8901221188037	21.3630041724618	1241.0625	11.2362819588183	0.00905375995070212	618.281678082192	11.2362819588183	0.0181734027663109	2.74193548387097	0.157901221334494	0.0575875042514035	0.365954070862907	0.0225042154360638	0.0614946443497668	1.265625	0.0614836721047456	0.0485796915395521	0.390625	0.0614836721047456	0.157398200588149	0.875	0.0709952292808831	0.0811374048924378	2.3125	0.512391259554048	0.221574598726075
1064	"90min"	1	"F21"	NA	0	"DMSO"	720.735812133072	1546.30528375734	825.569471624266	0	0	31	31.7210990338164	20.6954102920723	1565.22580645161	11.7833489224395	0.00752821022619895	844.489994318541	11.7833489224395	0.0139532131839503	2.8375	0.10961334867112	0.0386302550382802	0.352946859903382	0.0140629871362143	0.0398444886011	1.34677419354839	0.0531279648129052	0.0394483092023967	0.44758064516129	0.0705203394742956	0.157558956663291	0.899193548387097	0.0817730270748812	0.0909404067917961	2.07903225806452	0.47950529564788	0.230638699225512
1064	"90min"	1	"K21"	NA	0	"DMSO"	588.714285714286	994.964774951076	406.250489236791	0	0	30	30.3514624505929	20.0278164116829	1015.66666666667	10.3867731982201	0.0102265571364163	426.952380952381	10.3867731982201	0.0243277088068953	2.96551724137931	0.115227607272878	0.0388558210571331	0.337707509881423	0.0132919654440238	0.0393594014201548	1.15	0.0508547627715608	0.0442215328448355	0.3125	0.063568453464451	0.203419051086243	0.8375	0.0668728850777405	0.0798482209883469	2.82222222222222	0.737518534520438	0.261325464987557
1064	"90min"	2	"F4"	NA	0	"DMSO"	866.332681017612	1958.57729941292	1092.2446183953	0	0	30	30.3697551224388	20.0278164116829	1975.3	13.0784107439018	0.00662097440586333	1108.96731898239	13.0784107439018	0.0117933238608897	2.96120689655172	0.0754706089009607	0.025486435611387	0.337911044477761	0.00857381145163588	0.025372983783015	1.4375	0.0715439339340424	0.0497696931715077	0.508333333333333	0.0729115351232093	0.143432528111231	0.929166666666667	0.0782577894474116	0.0842236298985595	1.87888888888889	0.399351325879208	0.21254653654127
1064	"90min"	2	"K4"	NA	0	"DMSO"	813.217221135029	1674.47749510763	861.260273972603	0	0	33	32.9552239201016	22.0305980528512	1696.39393939394	16.3782237169118	0.00965472897336756	883.17671825891	16.3782237169118	0.0185446733120408	2.73046875	0.0958271240391409	0.0350954846266382	0.366678430265387	0.0129820842092898	0.0354045483392463	1.34848484848485	0.060576460574695	0.0449218696396615	0.462121212121212	0.0583367152699297	0.12623682648575	0.886363636363636	0.0573131846642955	0.0646610288520257	1.95959595959596	0.359712228323402	0.183564487649571
1064	"90min"	2	"F5"	NA	0	"DMSO"	771.980430528376	1578.5831702544	806.602739726027	0	0	29	30.0471076939841	19.3602225312935	1598.65517241379	12.0127190393854	0.00751426526913086	826.674741885417	12.0127190393854	0.0145313730185921	3.04017857142857	0.448832811698457	0.147633700176879	0.334321086998433	0.039791609570912	0.119022135062329	1.34051724137931	0.065945659821258	0.0491941899631249	0.435344827586207	0.063568453464451	0.146018625779729	0.905172413793103	0.0794454300427646	0.0877682846186733	2.13793103448276	0.442797217726436	0.207114827646236
