"","Cell.line","baseline","treatment"
"1048","1516",1.73205717,2.035252001
"1049","1516",1.801238648,2.126461538
"1050","1516",1.903593658,2.132205817
"1051","1516",1.744848087,2.095974395
"1052","1516",1.672134753,1.861192154
"1053","1516",NA,NA
"1054","1516",NA,NA
"1055","1516",NA,NA
"1056","1516",NA,NA
"1057","1516",NA,NA
"1058","1516",NA,NA
"1059","1516",NA,NA
"1060","1516",NA,NA
"1061","1516",NA,NA
"1062","1516",NA,NA
"1063","1516",NA,NA
"1064","1516",NA,NA
"1065","1516",NA,NA
"1066","1516",NA,NA
"1067","1516",NA,NA
"1068","1516",NA,NA
"1069","1516",NA,NA
"1070","1516",NA,NA
"1071","1516",NA,NA
"1072","1516",NA,NA
"1073","1516",NA,NA
"1074","1516",NA,NA
"1075","1516",NA,NA
"1076","1516",NA,NA
"1077","1516",NA,NA
"1078","1516",NA,NA
"1079","1516",NA,NA
"1080","1516",NA,NA
"1081","1516",NA,NA
"1082","1516",NA,NA
"1083","1516",NA,NA
"1084","1516",NA,NA
"1085","1516",NA,NA
"1086","1516",NA,NA
"1087","1516",NA,NA
"1088","1516",NA,NA
"1089","1516",NA,NA
"1090","1516",NA,NA
"1091","1516",NA,NA
"1092","1516",NA,NA
"1093","1516",NA,NA
"1094","1516",NA,NA
"1095","1516",NA,NA
"1096","1516",NA,NA
"1097","1516",NA,NA
"1098","1516",NA,NA
"1099","1516",NA,NA
"1100","1516",NA,NA
"1101","1516",NA,NA
"1102","1516",NA,NA
"1103","1516",NA,NA
"1104","1516",NA,NA
"1105","1516",NA,NA
"1106","1516",NA,NA
"1107","1516",NA,NA
"1108","1516",NA,NA
"1109","1516",NA,NA
"1110","1516",NA,NA
"1111","1516",NA,NA
"1112","1516",NA,NA
"1113","1516",NA,NA
"1114","1516",NA,NA
"1115","1516",NA,NA
"1116","1516",NA,NA
"1117","1516",NA,NA
"1118","1516",NA,NA
"1119","1516",NA,NA
"1120","1516",NA,NA
"1121","1516",NA,NA
"1122","1516",NA,NA
"1123","1516",NA,NA
"1124","1516",NA,NA
"1125","1516",NA,NA
"1126","1516",NA,NA
"1127","1516",NA,NA
"1128","1516",NA,NA
"1129","1516",1.749107351,2.360570887
"1130","1516",1.931251029,2.062984531
"1131","1516",1.813075391,2.051076034
"1132","1516",1.830463427,2.181906117
"1133","1516",1.704343059,2.029847838
"1134","1516",1.793106686,2.203908595
"1135","1516",1.713816975,2.097182857
"1136","1516",1.86971587,2.138380275
"1137","1516",1.859621921,2.667754784
"1138","1516",1.905447715,2.137548601
"1139","1516",1.953507524,2.013641077
"1140","1516",2.368926406,2.270978755
"1141","1516",1.686963685,2.320394369
"1142","1516",1.68979523,2.070498183
"1143","1516",1.843236505,2.096789394
"1144","1516",1.711282898,2.15669068
"1145","1516",1.821317431,2.185701626
"1146","1516",1.668617629,2.03721948
"1147","1516",NA,NA
"1148","1516",NA,NA
"1149","1516",NA,NA
"1150","1516",NA,NA
"1151","1516",NA,NA
"1152","1516",NA,NA
"1153","1516",NA,NA
"1154","1516",NA,NA
"1155","1516",NA,NA
"1156","1516",NA,NA
"1157","1516",NA,NA
"1158","1516",NA,NA
"1159","1516",NA,NA
"1160","1516",NA,NA
"1161","1516",NA,NA
"1162","1516",NA,NA
"1163","1516",NA,NA
"1164","1516",NA,NA
"1165","1516",NA,NA
"1166","1516",NA,NA
"1167","1516",NA,NA
"1168","1516",NA,NA
"1169","1516",NA,NA
"1170","1516",NA,NA
"1171","1516",NA,NA
"1172","1516",NA,NA
"1173","1516",NA,NA
"1174","1516",NA,NA
"1175","1516",NA,NA
"1176","1516",NA,NA
"1177","1516",NA,NA
"1178","1516",NA,NA
"1179","1516",NA,NA
"1180","1516",NA,NA
"1181","1516",NA,NA
"1182","1516",NA,NA
"1183","1516",NA,NA
"1184","1516",NA,NA
"1185","1516",NA,NA
"1186","1516",NA,NA
"1187","1516",NA,NA
"1188","1516",NA,NA
"1189","1516",NA,NA
"1190","1516",NA,NA
"1191","1516",NA,NA
"1192","1516",NA,NA
"1193","1516",NA,NA
"1194","1516",NA,NA
"1195","1516",NA,NA
"1196","1516",NA,NA
"1197","1516",NA,NA
"1198","1516",NA,NA
"1199","1516",NA,NA
"1200","1516",NA,NA
"1201","1516",NA,NA
"1202","1516",NA,NA
"1203","1516",NA,NA
"1204","1516",NA,NA
"1205","1516",NA,NA
"1206","1516",NA,NA
"1207","1516",NA,NA
"1208","1516",NA,NA
"1209","1516",NA,NA
"1210","1516",NA,NA
"1211","1516",NA,NA
"1212","1516",NA,NA
"1213","1516",NA,NA
"1214","1516",NA,NA
"1215","1516",NA,NA
"1216","1516",NA,NA
"1217","1516",NA,NA
"1218","1516",NA,NA
"1219","1516",NA,NA
"1220","1516",NA,NA
"1221","1516",NA,NA
"1222","1516",NA,NA
"1223","1516",1.948225553,2.048914177
"1224","1516",1.864041327,2.358205785
"1225","1516",1.9864398,2.13016932
"1226","1516",1.736246747,1.98522963
"1227","1516",1.853274246,2.113706236
"1228","1516",1.899661601,2.161886496
"1229","1516",1.911285699,2.226058763
"1230","1516",1.90440019,2.133493599
"1231","1516",1.867600394,2.143535228
"1232","1516",2.06544462,2.286577341
"1233","1516",1.784210526,1.963853129
"1234","1516",1.887756568,2.099444286
"1235","1516",1.815695105,2.213346373
"1236","1516",1.849355509,2.221984598
"1237","1516",1.948233578,2.179859477
"1238","1516",1.897650363,2.10535799
"1239","1516",1.736850129,1.963255452
"1240","1516",1.870473909,2.207728432
"1241","1516",NA,NA
"1242","1516",NA,NA
"1243","1516",NA,NA
"1244","1516",NA,NA
"1245","1516",NA,NA
"1246","1516",NA,NA
"1247","1516",NA,NA
"1248","1516",NA,NA
"1249","1516",NA,NA
"1250","1516",NA,NA
"1251","1516",NA,NA
"1252","1516",NA,NA
"1253","1516",NA,NA
"1254","1516",NA,NA
"1255","1516",NA,NA
"1256","1516",NA,NA
"1257","1516",NA,NA
"1258","1516",NA,NA
"1259","1516",NA,NA
"1260","1516",NA,NA
"1261","1516",NA,NA
"1262","1516",NA,NA
"1263","1516",NA,NA
"1264","1516",NA,NA
"1265","1516",NA,NA
"1266","1516",NA,NA
"1267","1516",NA,NA
"1268","1516",NA,NA
"1269","1516",NA,NA
"1270","1516",NA,NA
"1271","1516",NA,NA
"1272","1516",NA,NA
"1273","1516",NA,NA
"1274","1516",NA,NA
"1275","1516",NA,NA
"1276","1516",NA,NA
"1277","1516",NA,NA
"1278","1516",NA,NA
"1279","1516",NA,NA
"1280","1516",NA,NA
"1281","1516",NA,NA
"1282","1516",NA,NA
"1283","1516",NA,NA
"1284","1516",NA,NA
"1285","1516",NA,NA
"1286","1516",NA,NA
"1287","1516",NA,NA
"1288","1516",NA,NA
"1289","1516",NA,NA
"1290","1516",NA,NA
"1291","1516",NA,NA
"1292","1516",NA,NA
"1293","1516",NA,NA
"1294","1516",NA,NA
"1295","1516",NA,NA
"1296","1516",NA,NA
"1297","1516",NA,NA
"1298","1516",NA,NA
"1299","1516",NA,NA
"1300","1516",NA,NA
"1301","1516",NA,NA
"1302","1516",NA,NA
"1303","1516",NA,NA
"1304","1516",NA,NA
"1305","1516",NA,NA
"1306","1516",NA,NA
"1307","1516",NA,NA
"1308","1516",NA,NA
"1309","1516",NA,NA
"1310","1516",NA,NA
"1311","1516",NA,NA
"1312","1516",NA,NA
"1313","1516",NA,NA
"1314","1516",NA,NA
"1315","1516",NA,NA
"1316","1516",NA,NA
"1317","1518",1.756100996,1.996802162
"1318","1518",2.010366287,1.871992784
"1319","1518",1.88996139,2.066794995
"1320","1518",1.929287668,2.004185047
"1321","1518",1.83087787,2.000212143
"1322","1518",1.967105263,1.894227099
"1323","1518",1.865339023,1.884609758
"1324","1518",1.832762724,1.937324644
"1325","1518",2.081484756,1.959645758
"1326","1518",1.81578165,1.987553169
"1327","1518",2.047819236,2.101895735
"1328","1518",1.912041772,2.148567382
"1329","1518",1.935123464,2.033996467
"1330","1518",1.98109937,2.130878501
"1331","1518",1.962758955,2.118087787
"1332","1518",1.971613233,2.169284969
"1333","1518",1.801590327,2.082822724
"1334","1518",2.055604187,2.038598396
"1335","1518",NA,NA
"1336","1518",NA,NA
"1337","1518",NA,NA
"1338","1518",NA,NA
"1339","1518",NA,NA
"1340","1518",NA,NA
"1341","1518",NA,NA
"1342","1518",NA,NA
"1343","1518",NA,NA
"1344","1518",NA,NA
"1345","1518",NA,NA
"1346","1518",NA,NA
"1347","1518",NA,NA
"1348","1518",NA,NA
"1349","1518",NA,NA
"1350","1518",NA,NA
"1351","1518",NA,NA
"1352","1518",NA,NA
"1353","1518",NA,NA
"1354","1518",NA,NA
"1355","1518",NA,NA
"1356","1518",NA,NA
"1357","1518",NA,NA
"1358","1518",NA,NA
"1359","1518",NA,NA
"1360","1518",NA,NA
"1361","1518",NA,NA
"1362","1518",NA,NA
"1363","1518",NA,NA
"1364","1518",NA,NA
"1365","1518",NA,NA
"1366","1518",NA,NA
"1367","1518",NA,NA
"1368","1518",NA,NA
"1369","1518",NA,NA
"1370","1518",NA,NA
"1371","1518",NA,NA
"1372","1518",NA,NA
"1373","1518",NA,NA
"1374","1518",NA,NA
"1375","1518",NA,NA
"1376","1518",NA,NA
"1377","1518",NA,NA
"1378","1518",NA,NA
"1379","1518",NA,NA
"1380","1518",NA,NA
"1381","1518",NA,NA
"1382","1518",NA,NA
"1383","1518",NA,NA
"1384","1518",NA,NA
"1385","1518",NA,NA
"1386","1518",NA,NA
"1387","1518",NA,NA
"1388","1518",NA,NA
"1389","1518",NA,NA
"1390","1518",NA,NA
"1391","1518",NA,NA
"1392","1518",NA,NA
"1393","1518",NA,NA
"1394","1518",NA,NA
"1395","1518",NA,NA
"1396","1518",NA,NA
"1397","1518",NA,NA
"1398","1518",NA,NA
"1399","1518",NA,NA
"1400","1518",NA,NA
"1401","1518",NA,NA
"1402","1518",NA,NA
"1403","1518",NA,NA
"1404","1518",NA,NA
"1405","1518",NA,NA
"1406","1518",NA,NA
"1407","1518",NA,NA
"1408","1518",NA,NA
"1409","1518",NA,NA
"1410","1518",NA,NA
"1411","1518",1.876475256,1.995798957
"1412","1518",1.81051791,1.998850089
"1413","1518",2.018261505,2.116535195
"1414","1518",1.873024114,2.11618792
"1415","1518",1.874262933,1.902749328
"1416","1518",1.859054428,2.16077436
"1417","1518",1.813739842,2.181444422
"1418","1518",1.922923004,1.923411804
"1419","1518",1.849396571,2.075688453
"1420","1518",2.035755334,2.310105459
"1421","1518",1.950388926,2.085590786
"1422","1518",1.870625099,2.10003734
"1423","1518",1.803409083,1.992493125
"1424","1518",1.870936405,2.049448683
"1425","1518",1.997515161,2.128553134
"1426","1518",1.922012802,2.119929367
"1427","1518",2.003033688,1.995089119
"1428","1518",1.873692537,2.224976701
"1429","1518",NA,NA
"1430","1518",NA,NA
"1431","1518",NA,NA
"1432","1518",NA,NA
"1433","1518",NA,NA
"1434","1518",NA,NA
"1435","1518",NA,NA
"1436","1518",NA,NA
"1437","1518",NA,NA
"1438","1518",NA,NA
"1439","1518",NA,NA
"1440","1518",NA,NA
"1441","1518",NA,NA
"1442","1518",NA,NA
"1443","1518",NA,NA
"1444","1518",NA,NA
"1445","1518",NA,NA
"1446","1518",NA,NA
"1447","1518",NA,NA
"1448","1518",NA,NA
"1449","1518",NA,NA
"1450","1518",NA,NA
"1451","1518",NA,NA
"1452","1518",NA,NA
"1453","1518",NA,NA
"1454","1518",NA,NA
"1455","1518",NA,NA
"1456","1518",NA,NA
"1457","1518",NA,NA
"1458","1518",NA,NA
"1459","1518",NA,NA
"1460","1518",NA,NA
"1461","1518",NA,NA
"1462","1518",NA,NA
"1463","1518",NA,NA
"1464","1518",NA,NA
"1465","1518",NA,NA
"1466","1518",NA,NA
"1467","1518",NA,NA
"1468","1518",NA,NA
"1469","1518",NA,NA
"1470","1518",NA,NA
"1471","1518",NA,NA
"1472","1518",NA,NA
"1473","1518",NA,NA
"1474","1518",NA,NA
"1475","1518",NA,NA
"1476","1518",NA,NA
"1477","1518",NA,NA
"1478","1518",NA,NA
"1479","1518",NA,NA
"1480","1518",NA,NA
"1481","1518",NA,NA
"1482","1518",NA,NA
"1483","1518",NA,NA
"1484","1518",NA,NA
"1485","1518",NA,NA
"1486","1518",NA,NA
"1487","1518",NA,NA
"1488","1518",NA,NA
"1489","1518",NA,NA
"1490","1518",NA,NA
"1491","1518",NA,NA
"1492","1518",NA,NA
"1493","1518",NA,NA
"1494","1518",NA,NA
"1495","1518",NA,NA
"1496","1518",NA,NA
"1497","1518",NA,NA
"1498","1518",NA,NA
"1499","1518",NA,NA
"1500","1518",NA,NA
"1501","1518",NA,NA
"1502","1518",NA,NA
"1503","1518",NA,NA
"1504","1518",NA,NA
"1505","1518",1.960328667,2.062056899
"1506","1518",1.851285176,2.009581495
"1507","1518",1.874929423,2.133895584
"1508","1518",1.848507191,2.203312895
"1509","1518",2.035343996,2.029884825
"1510","1518",1.883955978,2.093072087
"1511","1518",1.886705968,1.998390706
"1512","1518",1.907744416,2.025285872
"1513","1518",2.005363825,1.977883943
"1514","1518",1.774691477,2.006934298
"1515","1518",1.883945497,1.989517735
"1516","1518",1.866216601,1.963777371
"1517","1518",1.930768885,2.10954802
"1518","1518",1.848184651,2.215739213
"1519","1518",1.94148293,2.156647269
"1520","1518",1.959272292,2.052008633
"1521","1518",1.932561496,2.172684294
"1522","1518",1.992843215,2.213574206
"1523","1518",NA,NA
"1524","1518",NA,NA
"1525","1518",NA,NA
"1526","1518",NA,NA
"1527","1518",NA,NA
"1528","1518",NA,NA
"1529","1518",NA,NA
"1530","1518",NA,NA
"1531","1518",NA,NA
"1532","1518",NA,NA
"1533","1518",NA,NA
"1534","1518",NA,NA
"1535","1518",NA,NA
"1536","1518",NA,NA
"1537","1518",NA,NA
"1538","1518",NA,NA
"1539","1518",NA,NA
"1540","1518",NA,NA
"1541","1518",NA,NA
"1542","1518",NA,NA
"1543","1518",NA,NA
"1544","1518",NA,NA
"1545","1518",NA,NA
"1546","1518",NA,NA
"1547","1518",NA,NA
"1548","1518",NA,NA
"1549","1518",NA,NA
"1550","1518",NA,NA
"1551","1518",NA,NA
"1552","1518",NA,NA
"1553","1518",NA,NA
"1554","1518",NA,NA
"1555","1518",NA,NA
"1556","1518",NA,NA
"1557","1518",NA,NA
"1558","1518",NA,NA
"1559","1518",NA,NA
"1560","1518",NA,NA
"1561","1518",NA,NA
"1562","1518",NA,NA
"1563","1518",NA,NA
"1564","1518",NA,NA
"1565","1518",NA,NA
"1566","1518",NA,NA
"1567","1518",NA,NA
"1568","1518",NA,NA
"1569","1518",NA,NA
"1570","1518",NA,NA
"1571","1518",NA,NA
"1572","1518",NA,NA
"1573","1518",NA,NA
"1574","1518",NA,NA
"1575","1518",NA,NA
"1576","1518",NA,NA
"1577","1518",NA,NA
"1578","1518",NA,NA
"1579","1518",NA,NA
"1580","1518",NA,NA
"1581","1518",NA,NA
"1582","1518",NA,NA
"1583","1518",NA,NA
"1584","1518",NA,NA
"1585","1518",NA,NA
"1586","1518",NA,NA
"1587","1518",NA,NA
"1588","1518",NA,NA
"1589","1518",NA,NA
"1590","1518",NA,NA
"1591","1518",NA,NA
"1592","1518",NA,NA
"1593","1518",NA,NA
"1594","1518",NA,NA
"1595","1518",NA,NA
"1596","1518",NA,NA
"1597","1518",NA,NA
"1598","1518",NA,NA
"1599","1529",1.953291158,1.819673667
"1600","1529",1.781221604,1.910465353
"1601","1529",1.784983997,2.008712889
"1602","1529",1.803440083,1.935588603
"1603","1529",1.768847795,1.974677505
"1604","1529",1.739781508,1.929978016
"1605","1529",1.83029951,1.872535552
"1606","1529",1.895100696,1.985937818
"1607","1529",1.901888731,1.959992888
"1608","1529",1.692061404,1.990930466
"1609","1529",1.903116169,2.023159568
"1610","1529",1.87631925,1.819010491
"1611","1529",1.746114536,1.875695997
"1612","1529",1.785781571,1.934629682
"1613","1529",1.86453808,1.908638303
"1614","1529",1.832949401,1.913385084
"1615","1529",1.874445653,2.095161214
"1616","1529",1.769226468,1.979682745
"1617","1529",NA,NA
"1618","1529",NA,NA
"1619","1529",NA,NA
"1620","1529",NA,NA
"1621","1529",NA,NA
"1622","1529",NA,NA
"1623","1529",NA,NA
"1624","1529",NA,NA
"1625","1529",NA,NA
"1626","1529",NA,NA
"1627","1529",NA,NA
"1628","1529",NA,NA
"1629","1529",NA,NA
"1630","1529",NA,NA
"1631","1529",NA,NA
"1632","1529",NA,NA
"1633","1529",NA,NA
"1634","1529",NA,NA
"1635","1529",NA,NA
"1636","1529",NA,NA
"1637","1529",NA,NA
"1638","1529",NA,NA
"1639","1529",NA,NA
"1640","1529",NA,NA
"1641","1529",NA,NA
"1642","1529",NA,NA
"1643","1529",NA,NA
"1644","1529",NA,NA
"1645","1529",NA,NA
"1646","1529",NA,NA
"1647","1529",NA,NA
"1648","1529",NA,NA
"1649","1529",NA,NA
"1650","1529",NA,NA
"1651","1529",NA,NA
"1652","1529",NA,NA
"1653","1529",NA,NA
"1654","1529",NA,NA
"1655","1529",NA,NA
"1656","1529",NA,NA
"1657","1529",NA,NA
"1658","1529",NA,NA
"1659","1529",NA,NA
"1660","1529",NA,NA
"1661","1529",NA,NA
"1662","1529",NA,NA
"1663","1529",NA,NA
"1664","1529",NA,NA
"1665","1529",NA,NA
"1666","1529",NA,NA
"1667","1529",NA,NA
"1668","1529",NA,NA
"1669","1529",NA,NA
"1670","1529",NA,NA
"1671","1529",NA,NA
"1672","1529",NA,NA
"1673","1529",NA,NA
"1674","1529",NA,NA
"1675","1529",NA,NA
"1676","1529",NA,NA
"1677","1529",NA,NA
"1678","1529",NA,NA
"1679","1529",NA,NA
"1680","1529",NA,NA
"1681","1529",NA,NA
"1682","1529",NA,NA
"1683","1529",NA,NA
"1684","1529",NA,NA
"1685","1529",NA,NA
"1686","1529",NA,NA
"1687","1529",NA,NA
"1688","1529",NA,NA
"1689","1529",NA,NA
"1690","1529",NA,NA
"1691","1529",NA,NA
"1692","1529",NA,NA
"1693","1529",1.917073546,1.930572941
"1694","1529",1.966873549,1.989114114
"1695","1529",1.975540325,1.938133397
"1696","1529",1.89192109,1.870886676
"1697","1529",1.854127731,1.779085873
"1698","1529",1.90142632,1.979295085
"1699","1529",1.925437699,1.977086617
"1700","1529",1.83320373,1.781914352
"1701","1529",1.947376445,1.926135866
"1702","1529",1.881150707,1.868850726
"1703","1529",1.798344397,1.929064513
"1704","1529",1.892790718,1.959953374
"1705","1529",1.851677772,1.914552711
"1706","1529",1.88302784,1.907327669
"1707","1529",1.808824586,1.877870132
"1708","1529",1.830219468,1.869984237
"1709","1529",1.843152205,1.919325115
"1710","1529",1.881215304,1.844387917
"1711","1529",NA,NA
"1712","1529",NA,NA
"1713","1529",NA,NA
"1714","1529",NA,NA
"1715","1529",NA,NA
"1716","1529",NA,NA
"1717","1529",NA,NA
"1718","1529",NA,NA
"1719","1529",NA,NA
"1720","1529",NA,NA
"1721","1529",NA,NA
"1722","1529",NA,NA
"1723","1529",NA,NA
"1724","1529",NA,NA
"1725","1529",NA,NA
"1726","1529",NA,NA
"1727","1529",NA,NA
"1728","1529",NA,NA
"1729","1529",NA,NA
"1730","1529",NA,NA
"1731","1529",NA,NA
"1732","1529",NA,NA
"1733","1529",NA,NA
"1734","1529",NA,NA
"1735","1529",NA,NA
"1736","1529",NA,NA
"1737","1529",NA,NA
"1738","1529",NA,NA
"1739","1529",NA,NA
"1740","1529",NA,NA
"1741","1529",NA,NA
"1742","1529",NA,NA
"1743","1529",NA,NA
"1744","1529",NA,NA
"1745","1529",NA,NA
"1746","1529",NA,NA
"1747","1529",NA,NA
"1748","1529",NA,NA
"1749","1529",NA,NA
"1750","1529",NA,NA
"1751","1529",NA,NA
"1752","1529",NA,NA
"1753","1529",NA,NA
"1754","1529",NA,NA
"1755","1529",NA,NA
"1756","1529",NA,NA
"1757","1529",NA,NA
"1758","1529",NA,NA
"1759","1529",NA,NA
"1760","1529",NA,NA
"1761","1529",NA,NA
"1762","1529",NA,NA
"1763","1529",NA,NA
"1764","1529",NA,NA
"1765","1529",NA,NA
"1766","1529",NA,NA
"1767","1529",NA,NA
"1768","1529",NA,NA
"1769","1529",NA,NA
"1770","1529",NA,NA
"1771","1529",NA,NA
"1772","1529",NA,NA
"1773","1529",NA,NA
"1774","1529",NA,NA
"1775","1529",NA,NA
"1776","1529",NA,NA
"1777","1529",NA,NA
"1778","1529",NA,NA
"1779","1529",NA,NA
"1780","1529",NA,NA
"1781","1529",NA,NA
"1782","1529",NA,NA
"1783","1529",NA,NA
"1784","1529",NA,NA
"1785","1529",NA,NA
"1786","1529",NA,NA
"1787","1529",1.847162952,2.018116801
"1788","1529",1.89582345,1.878649926
"1789","1529",1.837447804,1.883738265
"1790","1529",1.930023166,1.966157395
"1791","1529",1.92442593,1.849540928
"1792","1529",1.804470636,1.895941717
"1793","1529",1.850245103,1.822384586
"1794","1529",1.875653062,1.864255233
"1795","1529",1.765176828,1.868778252
"1796","1529",1.84682096,2.029576102
"1797","1529",1.821687698,1.949493441
"1798","1529",1.777533835,1.980282914
"1799","1529",1.846903746,1.826640927
"1800","1529",1.686168369,1.977983642
"1801","1529",1.820721233,1.884544605
"1802","1529",1.815661816,1.85319813
"1803","1529",1.852364865,1.842125584
"1804","1529",1.799468115,1.923186344
"1805","1529",NA,NA
"1806","1529",NA,NA
"1807","1529",NA,NA
"1808","1529",NA,NA
"1809","1529",NA,NA
"1810","1529",NA,NA
"1811","1529",NA,NA
"1812","1529",NA,NA
"1813","1529",NA,NA
"1814","1529",NA,NA
"1815","1529",NA,NA
"1816","1529",NA,NA
"1817","1529",NA,NA
"1818","1529",NA,NA
"1819","1529",NA,NA
"1820","1529",NA,NA
"1821","1529",NA,NA
"1822","1529",NA,NA
"1823","1529",NA,NA
"1824","1529",NA,NA
"1825","1529",NA,NA
"1826","1529",NA,NA
"1827","1529",NA,NA
"1828","1529",NA,NA
"1829","1529",NA,NA
"1830","1529",NA,NA
"1831","1529",NA,NA
"1832","1529",NA,NA
"1833","1529",NA,NA
"1834","1529",NA,NA
"1835","1529",NA,NA
"1836","1529",NA,NA
"1837","1529",NA,NA
"1838","1529",NA,NA
"1839","1529",NA,NA
"1840","1529",NA,NA
"1841","1529",NA,NA
"1842","1529",NA,NA
"1843","1529",NA,NA
"1844","1529",NA,NA
"1845","1529",NA,NA
"1846","1529",NA,NA
"1847","1529",NA,NA
"1848","1529",NA,NA
"1849","1529",NA,NA
"1850","1529",NA,NA
"1851","1529",NA,NA
"1852","1529",NA,NA
"1853","1529",NA,NA
"1854","1529",NA,NA
"1855","1529",NA,NA
"1856","1529",NA,NA
"1857","1529",NA,NA
"1858","1529",NA,NA
"1859","1529",NA,NA
"1860","1529",NA,NA
"1861","1529",NA,NA
"1862","1529",NA,NA
"1863","1529",NA,NA
"1864","1529",NA,NA
"1865","1529",NA,NA
"1866","1529",NA,NA
"1867","1529",NA,NA
"1868","1529",NA,NA
"1869","1529",NA,NA
"1870","1529",NA,NA
"1871","1529",NA,NA
"1872","1529",NA,NA
"1873","1529",NA,NA
"1874","1529",NA,NA
"1875","1529",NA,NA
"1876","1529",NA,NA
"1877","1529",NA,NA
"1878","1529",NA,NA
"1879","1529",NA,NA
"1880","1529",NA,NA
"1881","1531",2.350809974,2.568442937
"1882","1531",2.1153498,1.768334282
"1883","1531",2.081194879,2.409432717
"1884","1531",2.307972555,2.470440967
"1885","1531",2.005750864,2.321525003
"1886","1531",2.092928267,2.403189758
"1887","1531",2.114449976,2.314095021
"1888","1531",2.073000632,2.325765401
"1889","1531",2.142482422,2.481165376
"1890","1531",2.170805477,1.954232127
"1891","1531",2.088794148,2.380898348
"1892","1531",1.967840683,2.570032826
"1893","1531",2.153452304,1.941690499
"1894","1531",2.202881767,2.58625889
"1895","1531",2.01983516,2.252087482
"1896","1531",2.048648649,2.392268598
"1897","1531",2.096423491,3.320209307
"1898","1531",2.09355822,2.349563774
"1899","1531",NA,NA
"1900","1531",NA,NA
"1901","1531",NA,NA
"1902","1531",NA,NA
"1903","1531",NA,NA
"1904","1531",NA,NA
"1905","1531",NA,NA
"1906","1531",NA,NA
"1907","1531",NA,NA
"1908","1531",NA,NA
"1909","1531",NA,NA
"1910","1531",NA,NA
"1911","1531",NA,NA
"1912","1531",NA,NA
"1913","1531",NA,NA
"1914","1531",NA,NA
"1915","1531",NA,NA
"1916","1531",NA,NA
"1917","1531",NA,NA
"1918","1531",NA,NA
"1919","1531",NA,NA
"1920","1531",NA,NA
"1921","1531",NA,NA
"1922","1531",NA,NA
"1923","1531",NA,NA
"1924","1531",NA,NA
"1925","1531",NA,NA
"1926","1531",NA,NA
"1927","1531",NA,NA
"1928","1531",NA,NA
"1929","1531",NA,NA
"1930","1531",NA,NA
"1931","1531",NA,NA
"1932","1531",NA,NA
"1933","1531",NA,NA
"1934","1531",NA,NA
"1935","1531",NA,NA
"1936","1531",NA,NA
"1937","1531",NA,NA
"1938","1531",NA,NA
"1939","1531",NA,NA
"1940","1531",NA,NA
"1941","1531",NA,NA
"1942","1531",NA,NA
"1943","1531",NA,NA
"1944","1531",NA,NA
"1945","1531",NA,NA
"1946","1531",NA,NA
"1947","1531",NA,NA
"1948","1531",NA,NA
"1949","1531",NA,NA
"1950","1531",NA,NA
"1951","1531",NA,NA
"1952","1531",NA,NA
"1953","1531",NA,NA
"1954","1531",NA,NA
"1955","1531",NA,NA
"1956","1531",NA,NA
"1957","1531",NA,NA
"1958","1531",NA,NA
"1959","1531",NA,NA
"1960","1531",NA,NA
"1961","1531",NA,NA
"1962","1531",NA,NA
"1963","1531",NA,NA
"1964","1531",NA,NA
"1965","1531",NA,NA
"1966","1531",NA,NA
"1967","1531",NA,NA
"1968","1531",NA,NA
"1969","1531",NA,NA
"1970","1531",NA,NA
"1971","1531",NA,NA
"1972","1531",NA,NA
"1973","1531",NA,NA
"1974","1531",NA,NA
"1975","1531",2.066984353,2.605868895
"1976","1531",1.603450819,2.622112376
"1977","1531",2.095786963,2.520085349
"1978","1531",2.129940946,2.533194004
"1979","1531",1.947562822,2.548405121
"1980","1531",2.158605974,2.229416785
"1981","1531",2.066827068,2.394338549
"1982","1531",1.955916277,2.403044097
"1983","1531",1.936049703,2.572163256
"1984","1531",1.763418124,2.379165481
"1985","1531",2.090616837,2.338998796
"1986","1531",2.108209845,2.337673706
"1987","1531",1.777935704,2.539599233
"1988","1531",2.071462711,2.365569637
"1989","1531",1.875989433,2.067837898
"1990","1531",1.996819807,2.4564367
"1991","1531",1.909687055,2.407631888
"1992","1531",2.209441051,2.463757808
"1993","1531",NA,NA
"1994","1531",NA,NA
"1995","1531",NA,NA
"1996","1531",NA,NA
"1997","1531",NA,NA
"1998","1531",NA,NA
"1999","1531",NA,NA
"2000","1531",NA,NA
"2001","1531",NA,NA
"2002","1531",NA,NA
"2003","1531",NA,NA
"2004","1531",NA,NA
"2005","1531",NA,NA
"2006","1531",NA,NA
"2007","1531",NA,NA
"2008","1531",NA,NA
"2009","1531",NA,NA
"2010","1531",NA,NA
"2011","1531",NA,NA
"2012","1531",NA,NA
"2013","1531",NA,NA
"2014","1531",NA,NA
"2015","1531",NA,NA
"2016","1531",NA,NA
"2017","1531",NA,NA
"2018","1531",NA,NA
"2019","1531",NA,NA
"2020","1531",NA,NA
"2021","1531",NA,NA
"2022","1531",NA,NA
"2023","1531",NA,NA
"2024","1531",NA,NA
"2025","1531",NA,NA
"2026","1531",NA,NA
"2027","1531",NA,NA
"2028","1531",NA,NA
"2029","1531",NA,NA
"2030","1531",NA,NA
"2031","1531",NA,NA
"2032","1531",NA,NA
"2033","1531",NA,NA
"2034","1531",NA,NA
"2035","1531",NA,NA
"2036","1531",NA,NA
"2037","1531",NA,NA
